Poster_Link,Series_Title,Genre,Director,metadata,metadata-prep,metadata-prep-lemm
"https://m.media-amazon.com/images/M/MV5BOTdhNmUxZmQtNmMwNC00MzE3LWE1MTUtZDgxZTYwYjEzZjcwXkEyXkFqcGdeQXVyNTA1NjYyMDk@._V1_UY98_CR0,0,67,98_AL_.jpg",Le notti di Cabiria,Drama,Federico Fellini,Drama Federico Fellini Giulietta Masina François Périer Franca Marzi Dorian Gray A waifish prostitute wanders the streets of Rome looking for true love but finds only heartbreak.,drama federico fellini giulietta masina françois périer franca marzi dorian gray waifish prostitute wanders streets rome looking true love finds heartbreak,drama federico fellini giulietta masina françois périer franca marzi dorian gray waifish prostitute wanders street rome looking true love find heartbreak
"https://m.media-amazon.com/images/M/MV5BNGYxZjA2M2ItYTRmNS00NzRmLWJkYzgtYTdiNGFlZDI5ZjNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY98_CR0,0,67,98_AL_.jpg",Kumonosu-jô,"Drama, History",Akira Kurosawa,"Drama, History Akira Kurosawa Toshirô Mifune Minoru Chiaki Isuzu Yamada Takashi Shimura A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle.",drama history akira kurosawa toshirô mifune minoru chiaki isuzu yamada takashi shimura warhardened general egged ambitious wife works fulfill prophecy would become lord spiders web castle,drama history akira kurosawa toshirô mifune minoru chiaki isuzu yamada takashi shimura warhardened general egged ambitious wife work fulfill prophecy would become lord spider web castle
"https://m.media-amazon.com/images/M/MV5BMGVhNjhjODktODgxYS00MDdhLTlkZjktYTkyNzQxMTU0ZDYxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Bridge on the River Kwai,"Adventure, Drama, War",David Lean,"Adventure, Drama, War David Lean William Holden Alec Guinness Jack Hawkins Sessue Hayakawa British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors, not knowing that the allied forces are planning to destroy it.",adventure drama war david lean william holden alec guinness jack hawkins sessue hayakawa british pows forced build railway bridge across river kwai japanese captors not knowing allied forces planning destroy,adventure drama war david lean william holden alec guinness jack hawkins sessue hayakawa british pow forced build railway bridge across river kwai japanese captor not knowing allied force planning destroy
"https://m.media-amazon.com/images/M/MV5BY2I0MWFiZDMtNWQyYy00Njk5LTk3MDktZjZjNTNmZmVkYjkxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",On the Waterfront,"Crime, Drama, Thriller",Elia Kazan,"Crime, Drama, Thriller Elia Kazan Marlon Brando Karl Malden Lee J. Cobb Rod Steiger An ex-prize fighter turned longshoreman struggles to stand up to his corrupt union bosses.",crime drama thriller elia kazan marlon brando karl malden lee j cobb rod steiger exprize fighter turned longshoreman struggles stand corrupt union bosses,crime drama thriller elia kazan marlon brando karl malden lee j cobb rod steiger exprize fighter turned longshoreman struggle stand corrupt union boss
"https://m.media-amazon.com/images/M/MV5BZDdkNzMwZmUtY2Q5MS00ZmM2LWJhYjItYTBjMWY0MGM4MDRjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY98_CR0,0,67,98_AL_.jpg",Le salaire de la peur,"Adventure, Drama, Thriller",Henri-Georges Clouzot,"Adventure, Drama, Thriller Henri-Georges Clouzot Yves Montand Charles Vanel Peter van Eyck Folco Lulli In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",adventure drama thriller henrigeorges clouzot yves montand charles vanel peter van eyck folco lulli decrepit south american village four men hired transport urgent nitroglycerine shipment without equipment would make safe,adventure drama thriller henrigeorges clouzot yves montand charles vanel peter van eyck folco lulli decrepit south american village four men hired transport urgent nitroglycerine shipment without equipment would make safe
"https://m.media-amazon.com/images/M/MV5BNDUzZjlhZTYtN2E5MS00ODQ3LWI1ZjgtNzdiZmI0NTZiZTljXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",Ace in the Hole,"Drama, Film-Noir",Billy Wilder,"Drama, Film-Noir Billy Wilder Kirk Douglas Jan Sterling Robert Arthur Porter Hall A frustrated former big-city journalist now stuck working for an Albuquerque newspaper exploits a story about a man trapped in a cave to rekindle his career, but the situation quickly escalates into an out-of-control circus.",drama filmnoir billy wilder kirk douglas jan sterling robert arthur porter hall frustrated former bigcity journalist stuck working albuquerque newspaper exploits story man trapped cave rekindle career situation quickly escalates outofcontrol circus,drama filmnoir billy wilder kirk douglas jan sterling robert arthur porter hall frustrated former bigcity journalist stuck working albuquerque newspaper exploit story man trapped cave rekindle career situation quickly escalates outofcontrol circus
"https://m.media-amazon.com/images/M/MV5BZmI5NTA3MjItYzdhMi00MWMxLTg3OWMtYWQyYjg5MTFmM2U0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",White Heat,"Action, Crime, Drama",Raoul Walsh,"Action, Crime, Drama Raoul Walsh James Cagney Virginia Mayo Edmond O'Brien Margaret Wycherly A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.",action crime drama raoul walsh james cagney virginia mayo edmond obrien margaret wycherly psychopathic criminal mother complex makes daring break prison leads old gang chemical plant payroll heist,action crime drama raoul walsh james cagney virginia mayo edmond obrien margaret wycherly psychopathic criminal mother complex make daring break prison lead old gang chemical plant payroll heist
"https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Third Man,"Film-Noir, Mystery, Thriller",Carol Reed,"Film-Noir, Mystery, Thriller Carol Reed Orson Welles Joseph Cotten Alida Valli Trevor Howard Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",filmnoir mystery thriller carol reed orson welles joseph cotten alida valli trevor howard pulp novelist holly martins travels shadowy postwar vienna find investigating mysterious death old friend harry lime,filmnoir mystery thriller carol reed orson welles joseph cotten alida valli trevor howard pulp novelist holly martin travel shadowy postwar vienna find investigating mysterious death old friend harry lime
"https://m.media-amazon.com/images/M/MV5BOWRmNGEwZjUtZjEwNS00OGZmLThhMmEtZTJlMTU5MGQ3ZWUwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Red Shoes,"Drama, Music, Romance",Michael Powell,"Drama, Music, Romance Michael Powell Emeric Pressburger Anton Walbrook Marius Goring Moira Shearer A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.",drama music romance michael powell emeric pressburger anton walbrook marius goring moira shearer young ballet dancer torn man loves pursuit become prima ballerina,drama music romance michael powell emeric pressburger anton walbrook marius goring moira shearer young ballet dancer torn man love pursuit become prima ballerina
"https://m.media-amazon.com/images/M/MV5BNzc1MTcyNTQ5N15BMl5BanBnXkFtZTgwMzgwMDI0MjE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Shop Around the Corner,"Comedy, Drama, Romance",Ernst Lubitsch,"Comedy, Drama, Romance Ernst Lubitsch Margaret Sullavan James Stewart Frank Morgan Joseph Schildkraut Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.",comedy drama romance ernst lubitsch margaret sullavan james stewart frank morgan joseph schildkraut two employees gift shop barely stand without realizing falling love post others anonymous pen pal,comedy drama romance ernst lubitsch margaret sullavan james stewart frank morgan joseph schildkraut two employee gift shop barely stand without realizing falling love post others anonymous pen pal
"https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY98_CR0,0,67,98_AL_.jpg",Rebecca,"Drama, Mystery, Romance",Alfred Hitchcock,"Drama, Mystery, Romance Alfred Hitchcock Laurence Olivier Joan Fontaine George Sanders Judith Anderson A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.",drama mystery romance alfred hitchcock laurence olivier joan fontaine george sanders judith anderson selfconscious woman juggles adjusting new role aristocrats wife avoiding intimidated first wifes spectral presence,drama mystery romance alfred hitchcock laurence olivier joan fontaine george sander judith anderson selfconscious woman juggle adjusting new role aristocrat wife avoiding intimidated first wife spectral presence
"https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Mr. Smith Goes to Washington,"Comedy, Drama",Frank Capra,"Comedy, Drama Frank Capra James Stewart Jean Arthur Claude Rains Edward Arnold A naive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down.",comedy drama frank capra james stewart jean arthur claude rains edward arnold naive man appointed fill vacancy united states senate plans promptly collide political corruption not back,comedy drama frank capra james stewart jean arthur claude rain edward arnold naive man appointed fill vacancy united state senate plan promptly collide political corruption not back
"https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Gone with the Wind,"Drama, History, Romance",Victor Fleming,"Drama, History, Romance Victor Fleming George Cukor Sam Wood Clark Gable Vivien Leigh A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.",drama history romance victor fleming george cukor sam wood clark gable vivien leigh manipulative woman roguish man conduct turbulent romance american civil war reconstruction periods,drama history romance victor fleming george cukor sam wood clark gable vivien leigh manipulative woman roguish man conduct turbulent romance american civil war reconstruction period
"https://m.media-amazon.com/images/M/MV5BMTg3MTI5NTk0N15BMl5BanBnXkFtZTgwMjU1MDM5MTE@._V1_UY98_CR2,0,67,98_AL_.jpg",La Grande Illusion,"Drama, War",Jean Renoir,"Drama, War Jean Renoir Jean Gabin Dita Parlo Pierre Fresnay Erich von Stroheim During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.",drama war jean renoir jean gabin dita parlo pierre fresnay erich von stroheim wwi two french soldiers captured imprisoned german pow camp several escape attempts follow eventually sent seemingly inescapable fortress,drama war jean renoir jean gabin dita parlo pierre fresnay erich von stroheim wwi two french soldier captured imprisoned german pow camp several escape attempt follow eventually sent seemingly inescapable fortress
"https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",It Happened One Night,"Comedy, Romance",Frank Capra,"Comedy, Romance Frank Capra Clark Gable Claudette Colbert Walter Connolly Roscoe Karns A renegade reporter and a crazy young heiress meet on a bus heading for New York, and end up stuck with each other when the bus leaves them behind at one of the stops.",comedy romance frank capra clark gable claudette colbert walter connolly roscoe karns renegade reporter crazy young heiress meet bus heading new york end stuck bus leaves behind one stops,comedy romance frank capra clark gable claudette colbert walter connolly roscoe karns renegade reporter crazy young heiress meet bus heading new york end stuck bus leaf behind one stop
"https://m.media-amazon.com/images/M/MV5BNjBjNDJiYTUtOWY0OS00OGVmLTg2YzctMTE0NzVhODM1ZWJmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",La passion de Jeanne d'Arc,"Biography, Drama, History",Carl Theodor Dreyer,"Biography, Drama, History Carl Theodor Dreyer Maria Falconetti Eugene Silvain André Berley Maurice Schutz In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",biography drama history carl theodor dreyer maria falconetti eugene silvain andré berley maurice schutz jeanne darc placed trial charges heresy ecclesiastical jurists attempt force jeanne recant claims holy visions,biography drama history carl theodor dreyer maria falconetti eugene silvain andré berley maurice schutz jeanne darc placed trial charge heresy ecclesiastical jurist attempt force jeanne recant claim holy vision
"https://m.media-amazon.com/images/M/MV5BM2QwYWQ0MWMtNzcwOC00N2Q2LWE1MDEtZmQxZjhiM2U1YzFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Circus,"Comedy, Romance",Charles Chaplin,"Comedy, Romance Charles Chaplin Charles Chaplin Merna Kennedy Al Ernest Garcia Harry Crocker The Tramp finds work and the girl of his dreams at a circus.",comedy romance charles chaplin charles chaplin merna kennedy al ernest garcia harry crocker tramp finds work girl dreams circus,comedy romance charles chaplin charles chaplin merna kennedy al ernest garcia harry crocker tramp find work girl dream circus
"https://m.media-amazon.com/images/M/MV5BNDVkYmYwM2ItNzRiMy00NWQ4LTlhMjMtNDI1ZDYyOGVmMzJjXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Sunrise: A Song of Two Humans,"Drama, Romance",F.W. Murnau,"Drama, Romance F.W. Murnau George O'Brien Janet Gaynor Margaret Livingston Bodil Rosing An allegorical tale about a man fighting the good and evil within him. Both sides are made flesh - one a sophisticated woman he is attracted to and the other his wife.",drama romance fw murnau george obrien janet gaynor margaret livingston bodil rosing allegorical tale man fighting good evil within sides made flesh one sophisticated woman attracted wife,drama romance fw murnau george obrien janet gaynor margaret livingston bodil rosing allegorical tale man fighting good evil within side made flesh one sophisticated woman attracted wife
"https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The General,"Action, Adventure, Comedy",Clyde Bruckman,"Action, Adventure, Comedy Clyde Bruckman Buster Keaton Buster Keaton Marion Mack Glen Cavender When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.",action adventure comedy clyde bruckman buster keaton buster keaton marion mack glen cavender union spies steal engineers beloved locomotive pursues singlehandedly straight enemy lines,action adventure comedy clyde bruckman buster keaton buster keaton marion mack glen cavender union spy steal engineer beloved locomotive pursues singlehandedly straight enemy line
"https://m.media-amazon.com/images/M/MV5BNWJiNGJiMTEtMGM3OC00ZWNlLTgwZTgtMzdhNTRiZjk5MTQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",Das Cabinet des Dr. Caligari,"Fantasy, Horror, Mystery",Robert Wiene,"Fantasy, Horror, Mystery Robert Wiene Werner Krauss Conrad Veidt Friedrich Feher Lil Dagover Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders.",fantasy horror mystery robert wiene werner krauss conrad veidt friedrich feher lil dagover hypnotist dr caligari uses somnambulist cesare commit murders,fantasy horror mystery robert wiene werner krauss conrad veidt friedrich feher lil dagover hypnotist dr caligari us somnambulist cesare commit murder
"https://m.media-amazon.com/images/M/MV5BNjZlMDdmN2YtYThmZi00NGQzLTk0ZTQtNTUyZDFmODExOGNiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",Badhaai ho,"Comedy, Drama",Amit Ravindernath Sharma,"Comedy, Drama Amit Ravindernath Sharma Ayushmann Khurrana Neena Gupta Gajraj Rao Sanya Malhotra A man is embarrassed when he finds out his mother is pregnant.",comedy drama amit ravindernath sharma ayushmann khurrana neena gupta gajraj rao sanya malhotra man embarrassed finds mother pregnant,comedy drama amit ravindernath sharma ayushmann khurrana neena gupta gajraj rao sanya malhotra man embarrassed find mother pregnant
"https://m.media-amazon.com/images/M/MV5BNjJkYTc5N2UtMGRlMC00M2FmLTk0ZWMtOTYxNDUwNjI2YzljXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Togo,"Adventure, Biography, Drama",Ericson Core,"Adventure, Biography, Drama Ericson Core Willem Dafoe Julianne Nicholson Christopher Heyerdahl Richard Dormer The story of Togo, the sled dog who led the 1925 serum run yet was considered by most to be too small and weak to lead such an intense race.",adventure biography drama ericson core willem dafoe julianne nicholson christopher heyerdahl richard dormer story togo sled dog led serum run yet considered small weak lead intense race,adventure biography drama ericson core willem dafoe julianne nicholson christopher heyerdahl richard dormer story togo sled dog led serum run yet considered small weak lead intense race
"https://m.media-amazon.com/images/M/MV5BMGE1ZTkyOTMtMTdiZS00YzI2LTlmYWQtOTE5YWY0NWVlNjlmXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_UY98_CR0,0,67,98_AL_.jpg",Airlift,"Drama, History",Raja Menon,"Drama, History Raja Menon Akshay Kumar Nimrat Kaur Kumud Mishra Prakash Belawadi When Iraq invades Kuwait in August 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",drama history raja menon akshay kumar nimrat kaur kumud mishra prakash belawadi iraq invades kuwait august callous indian businessman becomes spokesperson stranded countrymen,drama history raja menon akshay kumar nimrat kaur kumud mishra prakash belawadi iraq invades kuwait august callous indian businessman becomes spokesperson stranded countryman
"https://m.media-amazon.com/images/M/MV5BMjE1NjQ5ODc2NV5BMl5BanBnXkFtZTgwOTM5ODIxNjE@._V1_UY98_CR0,0,67,98_AL_.jpg",Bajrangi Bhaijaan,"Action, Adventure, Comedy",Kabir Khan,"Action, Adventure, Comedy Kabir Khan Salman Khan Harshaali Malhotra Nawazuddin Siddiqui Kareena Kapoor An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.",action adventure comedy kabir khan salman khan harshaali malhotra nawazuddin siddiqui kareena kapoor indian man magnanimous heart takes young mute pakistani girl back homeland reunite family,action adventure comedy kabir khan salman khan harshaali malhotra nawazuddin siddiqui kareena kapoor indian man magnanimous heart take young mute pakistani girl back homeland reunite family
"https://m.media-amazon.com/images/M/MV5BYTdhNjBjZDctYTlkYy00ZGIxLWFjYTktODk5ZjNlMzI4NjI3XkEyXkFqcGdeQXVyMjY1MjkzMjE@._V1_UY98_CR0,0,67,98_AL_.jpg",Baby,"Action, Crime, Thriller",Neeraj Pandey,"Action, Crime, Thriller Neeraj Pandey Akshay Kumar Danny Denzongpa Rana Daggubati Taapsee Pannu An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.",action crime thriller neeraj pandey akshay kumar danny denzongpa rana daggubati taapsee pannu elite counterintelligence unit learns plot masterminded maniacal madman clock ticking track terrorists international tentacles prevent striking heart india,action crime thriller neeraj pandey akshay kumar danny denzongpa rana daggubati taapsee pannu elite counterintelligence unit learns plot masterminded maniacal madman clock ticking track terrorist international tentacle prevent striking heart india
"https://m.media-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",La La Land,"Comedy, Drama, Music",Damien Chazelle,"Comedy, Drama, Music Damien Chazelle Ryan Gosling Emma Stone Rosemarie DeWitt J.K. Simmons While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",comedy drama music damien chazelle ryan gosling emma stone rosemarie dewitt jk simmons navigating careers los angeles pianist actress fall love attempting reconcile aspirations future,comedy drama music damien chazelle ryan gosling emma stone rosemarie dewitt jk simmons navigating career los angeles pianist actress fall love attempting reconcile aspiration future
"https://m.media-amazon.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Lion,"Biography, Drama",Garth Davis,"Biography, Drama Garth Davis Dev Patel Nicole Kidman Rooney Mara Sunny Pawar A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.",biography drama garth davis dev patel nicole kidman rooney mara sunny pawar fiveyearold indian boy adopted australian couple getting lost hundreds kilometers home years later sets find lost family,biography drama garth davis dev patel nicole kidman rooney mara sunny pawar fiveyearold indian boy adopted australian couple getting lost hundred kilometer home year later set find lost family
"https://m.media-amazon.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Martian,"Adventure, Drama, Sci-Fi",Ridley Scott,"Adventure, Drama, Sci-Fi Ridley Scott Matt Damon Jessica Chastain Kristen Wiig Kate Mara An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.",adventure drama scifi ridley scott matt damon jessica chastain kristen wiig kate mara astronaut becomes stranded mars team assume dead must rely ingenuity find way signal earth alive,adventure drama scifi ridley scott matt damon jessica chastain kristen wiig kate mara astronaut becomes stranded mar team assume dead must rely ingenuity find way signal earth alive
"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_UX67_CR0,0,67,98_AL_.jpg",Zootopia,"Animation, Adventure, Comedy",Byron Howard,"Animation, Adventure, Comedy Byron Howard Rich Moore Jared Bush Ginnifer Goodwin Jason Bateman In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",animation adventure comedy byron howard rich moore jared bush ginnifer goodwin jason bateman city anthropomorphic animals rookie bunny cop cynical con artist fox must work together uncover conspiracy,animation adventure comedy byron howard rich moore jared bush ginnifer goodwin jason bateman city anthropomorphic animal rookie bunny cop cynical con artist fox must work together uncover conspiracy
"https://m.media-amazon.com/images/M/MV5BYWVlMjVhZWYtNWViNC00ODFkLTk1MmItYjU1MDY5ZDdhMTU3XkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",Bãhubali: The Beginning,"Action, Drama",S.S. Rajamouli,"Action, Drama S.S. Rajamouli Prabhas Rana Daggubati Ramya Krishnan Sathyaraj In ancient India, an adventurous and daring man becomes involved in a decades-old feud between two warring peoples.",action drama ss rajamouli prabhas rana daggubati ramya krishnan sathyaraj ancient india adventurous daring man becomes involved decadesold feud two warring peoples,action drama s rajamouli prabhas rana daggubati ramya krishnan sathyaraj ancient india adventurous daring man becomes involved decadesold feud two warring people
"https://m.media-amazon.com/images/M/MV5BNThmMWMyMWMtOWRiNy00MGY0LTg1OTUtNjYzODg2MjdlZGU5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",Kaguyahime no monogatari,"Animation, Adventure, Drama",Isao Takahata,"Animation, Adventure, Drama Isao Takahata Chloë Grace Moretz James Caan Mary Steenburgen James Marsden Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her, but ultimately she must confront her fate, the punishment for her crime.",animation adventure drama isao takahata chloë grace moretz james caan mary steenburgen james marsden found inside shining stalk bamboo old bamboo cutter wife tiny girl grows rapidly exquisite young lady mysterious young princess enthralls encounter ultimately must confront fate punishment crime,animation adventure drama isao takahata chloë grace moretz james caan mary steenburgen james marsden found inside shining stalk bamboo old bamboo cutter wife tiny girl grows rapidly exquisite young lady mysterious young princess enthralls encounter ultimately must confront fate punishment crime
"https://m.media-amazon.com/images/M/MV5BYjFhOWY0OTgtNDkzMC00YWJkLTk1NGEtYWUxNjhmMmQ5ZjYyXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_UX67_CR0,0,67,98_AL_.jpg",Wonder,"Drama, Family",Stephen Chbosky,"Drama, Family Stephen Chbosky Jacob Tremblay Owen Wilson Izabela Vidovic Julia Roberts Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",drama family stephen chbosky jacob tremblay owen wilson izabela vidovic julia roberts based new york times bestseller movie tells incredibly inspiring heartwarming story august pullman boy facial differences enters fifth grade attending mainstream elementary school first time,drama family stephen chbosky jacob tremblay owen wilson izabela vidovic julia robert based new york time bestseller movie tell incredibly inspiring heartwarming story august pullman boy facial difference enters fifth grade attending mainstream elementary school first time
"https://m.media-amazon.com/images/M/MV5BZDkzMTQ1YTMtMWY4Ny00MzExLTkzYzEtNzZhOTczNzU2NTU1XkEyXkFqcGdeQXVyODY3NjMyMDU@._V1_UY98_CR4,0,67,98_AL_.jpg",Gully Boy,"Drama, Music, Romance",Zoya Akhtar,"Drama, Music, Romance Zoya Akhtar Vijay Varma Nakul Roshan Sahdev Ranveer Singh Vijay Raaz A coming-of-age story based on the lives of street rappers in Mumbai.",drama music romance zoya akhtar vijay varma nakul roshan sahdev ranveer singh vijay raaz comingofage story based lives street rappers mumbai,drama music romance zoya akhtar vijay varma nakul roshan sahdev ranveer singh vijay raaz comingofage story based life street rapper mumbai
"https://m.media-amazon.com/images/M/MV5BMTQ1NDI5MjMzNF5BMl5BanBnXkFtZTcwMTc0MDQwOQ@@._V1_UY98_CR0,0,67,98_AL_.jpg",Special Chabbis,"Crime, Drama, Thriller",Neeraj Pandey,"Crime, Drama, Thriller Neeraj Pandey Akshay Kumar Anupam Kher Manoj Bajpayee Jimmy Sheirgill A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.",crime drama thriller neeraj pandey akshay kumar anupam kher manoj bajpayee jimmy sheirgill gang conmen rob prominent rich businessmen politicians posing cbi income tax officers,crime drama thriller neeraj pandey akshay kumar anupam kher manoj bajpayee jimmy sheirgill gang conmen rob prominent rich businessmen politician posing cbi income tax officer
"https://m.media-amazon.com/images/M/MV5BMTEwNjE2OTM4NDZeQTJeQWpwZ15BbWU3MDE2MTE4OTk@._V1_UX67_CR0,0,67,98_AL_.jpg",Short Term 12,Drama,Destin Daniel Cretton,Drama Destin Daniel Cretton Brie Larson Frantz Turner John Gallagher Jr. Kaitlyn Dever A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.,drama destin daniel cretton brie larson frantz turner john gallagher jr kaitlyn dever something supervising staff member residential treatment facility navigates troubled waters world alongside coworker longtime boyfriend,drama destin daniel cretton brie larson frantz turner john gallagher jr kaitlyn dever something supervising staff member residential treatment facility navigates troubled water world alongside coworker longtime boyfriend
"https://m.media-amazon.com/images/M/MV5BMTg5MTE2NjA4OV5BMl5BanBnXkFtZTgwMTUyMjczMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Serbuan maut 2: Berandal,"Action, Crime, Thriller",Gareth Evans,"Action, Crime, Thriller Gareth Evans Iko Uwais Yayan Ruhian Arifin Putra Oka Antara Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force.",action crime thriller gareth evans iko uwais yayan ruhian arifin putra oka antara short time first raid rama goes undercover thugs jakarta plans bring syndicate uncover corruption within police force,action crime thriller gareth evans iko uwais yayan ruhian arifin putra oka antara short time first raid rama go undercover thug jakarta plan bring syndicate uncover corruption within police force
